start_timestamp,sequence,cat,class_product,size,class_weight,start_timestamp,seconds
2021-04-03 10:32:19,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-03 10:32:19,80.0
2021-04-03 10:46:49,Utilities Photos Music Social News ,P,1,6,1.0,2021-04-03 10:46:49,44.0
2021-04-03 11:01:20,Utilities Shopping News,N,2,3,1.0,2021-04-03 11:01:20,90.0
2021-04-03 11:15:50,Intelligence Email File Writing,G,3,4,2.0,2021-04-03 11:15:50,85.0
2021-04-03 11:30:21,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-03 11:30:21,181.0
2021-04-03 11:44:52,Utilities News Social,N,2,3,1.0,2021-04-03 11:44:52,185.0
2021-04-03 11:59:22,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-03 11:59:22,26.0
2021-04-03 12:13:53,Intelligence Email File Writing,G,3,4,2.0,2021-04-03 12:13:53,68.0
2021-04-03 12:28:23,Utilities News Social,N,2,3,1.0,2021-04-03 12:28:23,3.0
2021-04-03 12:42:54,Utilities Shopping News,P,1,3,0.5,2021-04-03 12:42:54,101.0
2021-04-03 12:57:25,Utilities Shopping News,N,2,3,1.0,2021-04-03 12:57:25,218.0
2021-04-03 13:11:55,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-03 13:11:55,28.0
2021-04-03 13:26:26,Utilities News Social,P,1,3,0.5,2021-04-03 13:26:26,91.0
2021-04-03 13:40:56,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-03 13:40:56,11.0
2021-04-03 13:55:27,Utilities Shopping News,N,2,3,1.0,2021-04-03 13:55:27,103.0
2021-04-03 14:09:58, Social News,P,1,3,0.5,2021-04-03 14:09:58,38.0
2021-04-03 14:24:28,Utilities Shopping News,P,1,3,0.5,2021-04-03 14:24:28,125.0
2021-04-03 14:38:59,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-03 14:38:59,32.0
2021-04-03 14:53:29,Utilities News Social,P,1,3,0.5,2021-04-03 14:53:29,12.0
2021-04-03 15:08:00,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-03 15:08:00,23.0
2021-04-03 15:22:31,Utilities Shopping News,P,1,3,0.5,2021-04-03 15:22:31,72.0
2021-04-03 15:37:01, Social News,P,1,3,0.5,2021-04-03 15:37:01,61.0
2021-04-03 15:51:32,Intelligence Email File Writing,G,3,4,2.0,2021-04-03 15:51:32,64.0
2021-04-03 16:06:02,Utilities News Social,P,1,3,0.5,2021-04-03 16:06:02,84.0
2021-04-03 16:20:33,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-03 16:20:33,74.0
2021-04-03 16:35:04,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-03 16:35:04,164.0
2021-04-03 16:49:34,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-03 16:49:34,34.0
2021-04-03 17:04:05, Social News,P,1,3,0.5,2021-04-03 17:04:05,22.0
2021-04-03 17:18:35,Utilities News Social,P,1,3,0.5,2021-04-03 17:18:35,1.0
2021-04-03 17:33:06,Intelligence Email File Writing,G,3,4,2.0,2021-04-03 17:33:06,72.0
2021-04-03 17:47:37,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-03 17:47:37,80.0
2021-04-03 18:02:07,Utilities Photos Music Social News ,P,1,6,1.0,2021-04-03 18:02:07,25.0
2021-04-03 18:16:38,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-03 18:16:38,82.0
2021-04-03 18:31:08,Calendar Email Utilities Portal,G,3,4,2.0,2021-04-03 18:31:08,34.0
2021-04-03 18:45:39,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-03 18:45:39,43.0
2021-04-03 19:00:10,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-03 19:00:10,155.0
2021-04-03 19:14:40,News Shopping  Browsers Social ,N,2,6,2.0,2021-04-03 19:14:40,18.0
2021-04-03 19:29:11,Utilities News Social,P,1,3,0.5,2021-04-03 19:29:11,104.0
2021-04-03 19:43:41,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-03 19:43:41,7.0
2021-04-03 19:58:12,Intelligence Email File Writing,G,3,4,2.0,2021-04-03 19:58:12,64.0
2021-04-03 20:12:43,Calendar Email Utilities Utliities,G,3,4,2.0,2021-04-03 20:12:43,19.0
2021-04-03 20:27:13,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-03 20:27:13,49.0
2021-04-03 20:41:44,Utilities Shopping News,N,2,3,1.0,2021-04-03 20:41:44,5.0
2021-04-03 20:56:14,Utilities News Social,P,1,3,0.5,2021-04-03 20:56:14,79.0
2021-04-03 21:10:45, Social News,N,2,3,1.0,2021-04-03 21:10:45,90.0
2021-04-03 21:25:16,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-03 21:25:16,120.0
2021-04-03 21:39:46,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-03 21:39:46,101.0
2021-04-03 21:54:17,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-03 21:54:17,144.0
2021-04-03 22:08:47,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-03 22:08:47,102.0
2021-04-03 22:23:18,Intelligence Email File Writing,G,3,4,2.0,2021-04-03 22:23:18,83.0
2021-04-03 22:37:49,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-03 22:37:49,143.0
2021-04-03 22:52:19,Utilities Shopping News,P,1,3,0.5,2021-04-03 22:52:19,76.0
2021-04-03 23:06:50,Calendar Email Utilities Portal,G,3,4,2.0,2021-04-03 23:06:50,30.0
2021-04-03 23:21:20,News Shopping  Browsers Social ,N,2,6,2.0,2021-04-03 23:21:20,4.0
2021-04-03 23:35:51,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-03 23:35:51,70.0
2021-04-03 23:50:22,Intelligence Email File Writing,G,3,4,2.0,2021-04-03 23:50:22,79.0
2021-04-04 00:04:52,Utilities Shopping News,P,1,3,0.5,2021-04-04 00:04:52,136.0
2021-04-04 00:19:23,Intelligence Email File Writing,G,3,4,2.0,2021-04-04 00:19:23,3.0
2021-04-04 00:33:53,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-04 00:33:53,167.0
2021-04-04 00:48:24,Calendar Email Utilities Utliities,G,3,4,2.0,2021-04-04 00:48:24,124.0
2021-04-04 01:02:55,Utilities News Social,N,2,3,1.0,2021-04-04 01:02:55,58.0
2021-04-04 01:17:25,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-04 01:17:25,10.0
2021-04-04 01:31:56,Utilities News Social,P,1,3,0.5,2021-04-04 01:31:56,41.0
2021-04-04 01:46:26, Social News,P,1,3,0.5,2021-04-04 01:46:26,22.0
2021-04-04 02:00:57, Social News,N,2,3,1.0,2021-04-04 02:00:57,101.0
2021-04-04 02:15:28,Intelligence Email File Writing,G,3,4,2.0,2021-04-04 02:15:28,65.0
2021-04-04 02:29:58,Intelligence Email File Writing,G,3,4,2.0,2021-04-04 02:29:58,48.0
2021-04-04 02:44:29,News Shopping  Browsers Social ,N,2,6,2.0,2021-04-04 02:44:29,25.0
2021-04-04 02:58:59,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-04 02:58:59,35.0
2021-04-04 03:13:30,Utilities News Social,N,2,3,1.0,2021-04-04 03:13:30,29.0
2021-04-04 03:28:01,Utilities Shopping News,N,2,3,1.0,2021-04-04 03:28:01,1.0
2021-04-04 03:42:31, Social News,P,1,3,0.5,2021-04-04 03:42:31,72.0
2021-04-04 03:57:02,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-04 03:57:02,240.0
2021-04-04 04:11:32,Utilities Shopping News,N,2,3,1.0,2021-04-04 04:11:32,36.0
2021-04-04 04:26:03,Utilities News Social,N,2,3,1.0,2021-04-04 04:26:03,78.0
2021-04-04 04:40:34, Social News,P,1,3,0.5,2021-04-04 04:40:34,123.0
2021-04-04 04:55:04,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-04 04:55:04,110.0
2021-04-04 05:09:35,Utilities News Social,P,1,3,0.5,2021-04-04 05:09:35,41.0
2021-04-04 05:24:05,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-04 05:24:05,10.0
2021-04-04 05:38:36,Utilities News Social,P,1,3,0.5,2021-04-04 05:38:36,62.0
2021-04-04 05:53:07,Utilities News Social,P,1,3,0.5,2021-04-04 05:53:07,106.0
2021-04-04 06:07:37,Utilities News Social,N,2,3,1.0,2021-04-04 06:07:37,7.0
2021-04-04 06:22:08,Utilities News Social,N,2,3,1.0,2021-04-04 06:22:08,0.0
2021-04-04 06:36:38,Utilities News Social,N,2,3,1.0,2021-04-04 06:36:38,134.0
2021-04-04 06:51:09,Utilities News Social,P,1,3,0.5,2021-04-04 06:51:09,20.0
2021-04-04 07:05:40,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-04 07:05:40,39.0
2021-04-04 07:20:10,Utilities Shopping News,N,2,3,1.0,2021-04-04 07:20:10,20.0
2021-04-04 07:34:41,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-04 07:34:41,215.0
2021-04-04 07:49:11, Social News,N,2,3,1.0,2021-04-04 07:49:11,44.0
2021-04-04 08:03:42, Social News,N,2,3,1.0,2021-04-04 08:03:42,85.0
2021-04-04 08:18:13,Utilities News Social,N,2,3,1.0,2021-04-04 08:18:13,62.0
2021-04-04 08:32:43,Utilities News Social,N,2,3,1.0,2021-04-04 08:32:43,39.0
2021-04-04 08:47:14,Utilities Shopping News,P,1,3,0.5,2021-04-04 08:47:14,56.0
2021-04-04 09:01:44, Social News,P,1,3,0.5,2021-04-04 09:01:44,54.0
2021-04-04 09:16:15,Utilities News Social,N,2,3,1.0,2021-04-04 09:16:15,26.0
2021-04-04 09:30:46,Utilities News Social,P,1,3,0.5,2021-04-04 09:30:46,5.0
2021-04-04 09:45:16,Utilities News Social,N,2,3,1.0,2021-04-04 09:45:16,113.0
2021-04-04 09:59:47,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-04 09:59:47,50.0
2021-04-04 10:14:17,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-04 10:14:17,152.0
2021-04-04 10:28:48,Utilities Shopping News,N,2,3,1.0,2021-04-04 10:28:48,9.0
2021-04-04 10:43:19,Utilities News Social,P,1,3,0.5,2021-04-04 10:43:19,30.0
2021-04-04 10:57:49,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-04 10:57:49,224.0
2021-04-04 11:12:20,Utilities News Social,N,2,3,1.0,2021-04-04 11:12:20,115.0
2021-04-04 11:26:50,Intelligence Email File Writing,G,3,4,2.0,2021-04-04 11:26:50,39.0
2021-04-04 11:41:21,Utilities Shopping News,N,2,3,1.0,2021-04-04 11:41:21,0.0
2021-04-04 11:55:52, Social News,P,1,3,0.5,2021-04-04 11:55:52,16.0
2021-04-04 12:10:22,Utilities News Social,N,2,3,1.0,2021-04-04 12:10:22,33.0
2021-04-04 12:24:53,Utilities Photos Music Social News ,P,1,6,1.0,2021-04-04 12:24:53,29.0
2021-04-04 12:39:23,Utilities News Social,P,1,3,0.5,2021-04-04 12:39:23,28.0
2021-04-04 12:53:54,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-04 12:53:54,156.0
2021-04-04 13:08:25,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-04 13:08:25,86.0
2021-04-04 13:22:55,Utilities News Social,N,2,3,1.0,2021-04-04 13:22:55,72.0
2021-04-04 13:37:26,Utilities News Social,P,1,3,0.5,2021-04-04 13:37:26,152.0
2021-04-04 13:51:56, Social News,P,1,3,0.5,2021-04-04 13:51:56,9.0
2021-04-04 14:06:27,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-04 14:06:27,60.0
2021-04-04 14:20:58,Utilities News Social,P,1,3,0.5,2021-04-04 14:20:58,43.0
2021-04-04 14:35:28,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-04 14:35:28,27.0
2021-04-04 14:49:59, Social News,N,2,3,1.0,2021-04-04 14:49:59,102.0
2021-04-04 15:04:29,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-04 15:04:29,56.0
2021-04-04 15:19:00,Calendar Email Utilities Utliities,G,3,4,2.0,2021-04-04 15:19:00,107.0
2021-04-04 15:33:31,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-04 15:33:31,14.0
2021-04-04 15:48:01,Utilities News Social,P,1,3,0.5,2021-04-04 15:48:01,108.0
2021-04-04 16:02:32,Utilities News Social,N,2,3,1.0,2021-04-04 16:02:32,78.0
2021-04-04 16:17:02,Utilities Shopping News,N,2,3,1.0,2021-04-04 16:17:02,50.0
2021-04-04 16:31:33,Utilities Shopping News,N,2,3,1.0,2021-04-04 16:31:33,109.0
2021-04-04 16:46:04,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-04 16:46:04,23.0
2021-04-04 17:00:34,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-04 17:00:34,75.0
2021-04-04 17:15:05,News Shopping  Browsers Social ,N,2,6,2.0,2021-04-04 17:15:05,57.0
2021-04-04 17:29:35,Utilities News Social,P,1,3,0.5,2021-04-04 17:29:35,18.0
2021-04-04 17:44:06, Social News,N,2,3,1.0,2021-04-04 17:44:06,54.0
2021-04-04 17:58:37,Utilities News Social,N,2,3,1.0,2021-04-04 17:58:37,56.0
2021-04-04 18:13:07,Utilities Shopping News,P,1,3,0.5,2021-04-04 18:13:07,125.0
2021-04-04 18:27:38,Calendar Email Utilities Utliities,G,3,4,2.0,2021-04-04 18:27:38,19.0
2021-04-04 18:42:08, Social News,N,2,3,1.0,2021-04-04 18:42:08,106.0
2021-04-04 18:56:39,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-04 18:56:39,24.0
2021-04-04 19:11:10,Intelligence Email File Writing,G,3,4,2.0,2021-04-04 19:11:10,53.0
2021-04-04 19:25:40,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-04 19:25:40,100.0
2021-04-04 19:40:11,Utilities News Social,N,2,3,1.0,2021-04-04 19:40:11,54.0
2021-04-04 19:54:41,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-04 19:54:41,83.0
2021-04-04 20:09:12,Utilities Shopping News,N,2,3,1.0,2021-04-04 20:09:12,193.0
2021-04-04 20:23:43,Calendar Email Utilities Utliities,G,3,4,2.0,2021-04-04 20:23:43,23.0
2021-04-04 20:38:13,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-04 20:38:13,33.0
2021-04-04 20:52:44, Social News,P,1,3,0.5,2021-04-04 20:52:44,30.0
2021-04-04 21:07:14,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-04 21:07:14,123.0
2021-04-04 21:21:45, Social News,N,2,3,1.0,2021-04-04 21:21:45,12.0
2021-04-04 21:36:16,Intelligence Email File Writing,G,3,4,2.0,2021-04-04 21:36:16,81.0
2021-04-04 21:50:46,Utilities News Social,N,2,3,1.0,2021-04-04 21:50:46,52.0
2021-04-04 22:05:17,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-04 22:05:17,0.0
2021-04-04 22:19:47,Utilities Shopping News,P,1,3,0.5,2021-04-04 22:19:47,111.0
2021-04-04 22:34:18,Utilities News Social,P,1,3,0.5,2021-04-04 22:34:18,115.0
2021-04-04 22:48:49,Utilities News Social,P,1,3,0.5,2021-04-04 22:48:49,121.0
2021-04-04 23:03:19, Social News,N,2,3,1.0,2021-04-04 23:03:19,28.0
2021-04-04 23:17:50,Utilities News Social,N,2,3,1.0,2021-04-04 23:17:50,65.0
2021-04-04 23:32:20,Utilities News Social,N,2,3,1.0,2021-04-04 23:32:20,167.0
2021-04-04 23:46:51,Intelligence Email File Writing,G,3,4,2.0,2021-04-04 23:46:51,101.0
2021-04-05 00:01:22,Utilities Shopping News,P,1,3,0.5,2021-04-05 00:01:22,87.0
2021-04-05 00:15:52,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-05 00:15:52,31.0
2021-04-05 00:30:23,Utilities News Social,N,2,3,1.0,2021-04-05 00:30:23,76.0
2021-04-05 00:44:53, Social News,P,1,3,0.5,2021-04-05 00:44:53,164.0
2021-04-05 00:59:24,Utilities News Social,P,1,3,0.5,2021-04-05 00:59:24,14.0
2021-04-05 01:13:55,Utilities News Social,N,2,3,1.0,2021-04-05 01:13:55,109.0
2021-04-05 01:28:25, Social News,N,2,3,1.0,2021-04-05 01:28:25,114.0
2021-04-05 01:42:56,Utilities News Social,P,1,3,0.5,2021-04-05 01:42:56,13.0
2021-04-05 01:57:26,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-05 01:57:26,89.0
2021-04-05 02:11:57,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-05 02:11:57,64.0
2021-04-05 02:26:28,Utilities News Social,N,2,3,1.0,2021-04-05 02:26:28,66.0
2021-04-05 02:40:58,Utilities Shopping News,N,2,3,1.0,2021-04-05 02:40:58,11.0
2021-04-05 02:55:29,Intelligence Email File Writing,G,3,4,2.0,2021-04-05 02:55:29,16.0
2021-04-05 03:09:59,Calendar Email Utilities Portal,G,3,4,2.0,2021-04-05 03:09:59,11.0
2021-04-05 03:24:30,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-05 03:24:30,46.0
2021-04-05 03:39:01, Social News,N,2,3,1.0,2021-04-05 03:39:01,85.0
2021-04-05 03:53:31,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-05 03:53:31,13.0
2021-04-05 04:08:02, Social News,N,2,3,1.0,2021-04-05 04:08:02,106.0
2021-04-05 04:22:32,Utilities Shopping News,N,2,3,1.0,2021-04-05 04:22:32,146.0
2021-04-05 04:37:03,Utilities Shopping News,N,2,3,1.0,2021-04-05 04:37:03,83.0
2021-04-05 04:51:34, Social News,P,1,3,0.5,2021-04-05 04:51:34,4.0
2021-04-05 05:06:04,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-05 05:06:04,2.0
2021-04-05 05:20:35,Utilities News Social,N,2,3,1.0,2021-04-05 05:20:35,71.0
2021-04-05 05:35:05,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2021-04-05 05:35:05,114.0
2021-04-05 05:49:36,Calendar Email Utilities Portal,G,3,4,2.0,2021-04-05 05:49:36,100.0
2021-04-05 06:04:07,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-05 06:04:07,18.0
2021-04-05 06:18:37,Utilities Shopping News,P,1,3,0.5,2021-04-05 06:18:37,20.0
2021-04-05 06:33:08, Social News,P,1,3,0.5,2021-04-05 06:33:08,135.0
2021-04-05 06:47:38, Social News,N,2,3,1.0,2021-04-05 06:47:38,123.0
2021-04-05 07:02:09, Social News,N,2,3,1.0,2021-04-05 07:02:09,150.0
2021-04-05 07:16:40,Utilities Photos Music Social News ,P,1,6,1.0,2021-04-05 07:16:40,29.0
2021-04-05 07:31:10,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-05 07:31:10,51.0
2021-04-05 07:45:41,Utilities Shopping News,P,1,3,0.5,2021-04-05 07:45:41,152.0
2021-04-05 08:00:11, Social News,P,1,3,0.5,2021-04-05 08:00:11,49.0
2021-04-05 08:14:42,Utilities Shopping News,P,1,3,0.5,2021-04-05 08:14:42,14.0
2021-04-05 08:29:13,Intelligence Email File Writing,G,3,4,2.0,2021-04-05 08:29:13,214.0
2021-04-05 08:43:43,Utilities News Social,P,1,3,0.5,2021-04-05 08:43:43,128.0
2021-04-05 08:58:14,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-05 08:58:14,83.0
2021-04-05 09:12:44,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-05 09:12:44,1.0
2021-04-05 09:27:15,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-05 09:27:15,116.0
2021-04-05 09:41:46,Utilities Shopping News,N,2,3,1.0,2021-04-05 09:41:46,5.0
2021-04-05 09:56:16,Calendar Email Utilities Portal,G,3,4,2.0,2021-04-05 09:56:16,132.0
2021-04-05 10:10:47,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-05 10:10:47,147.0
2021-04-05 10:25:17,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-05 10:25:17,100.0
2021-04-05 10:39:48,Utilities Shopping News,N,2,3,1.0,2021-04-05 10:39:48,37.0
2021-04-05 10:54:19, Social News,P,1,3,0.5,2021-04-05 10:54:19,14.0
2021-04-05 11:08:49,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-05 11:08:49,85.0
2021-04-05 11:23:20,Utilities Shopping News,P,1,3,0.5,2021-04-05 11:23:20,116.0
2021-04-05 11:37:50,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-05 11:37:50,169.0
2021-04-05 11:52:21, Social News,N,2,3,1.0,2021-04-05 11:52:21,161.0
2021-04-05 12:06:52,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2021-04-05 12:06:52,76.0
2021-04-05 12:21:22,Utilities News Social,N,2,3,1.0,2021-04-05 12:21:22,111.0
2021-04-05 12:35:53, Social News,P,1,3,0.5,2021-04-05 12:35:53,67.0
2021-04-05 12:50:23,Utilities News Social,N,2,3,1.0,2021-04-05 12:50:23,49.0
2021-04-05 13:04:54,Utilities Shopping News,N,2,3,1.0,2021-04-05 13:04:54,15.0
2021-04-05 13:19:25,Calendar Email Utilities Utliities,G,3,4,2.0,2021-04-05 13:19:25,93.0
2021-04-05 13:33:55,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-05 13:33:55,156.0
2021-04-05 13:48:26,Utilities Shopping News,N,2,3,1.0,2021-04-05 13:48:26,3.0
2021-04-05 14:02:56,Utilities News Social,P,1,3,0.5,2021-04-05 14:02:56,247.0
2021-04-05 14:17:27,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-05 14:17:27,23.0
2021-04-05 14:31:58,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-05 14:31:58,19.0
2021-04-05 14:46:28,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-05 14:46:28,231.0
2021-04-05 15:00:59,Utilities News Social,N,2,3,1.0,2021-04-05 15:00:59,191.0
2021-04-05 15:15:29,Utilities Shopping News,P,1,3,0.5,2021-04-05 15:15:29,74.0
2021-04-05 15:30:00,Calendar Email Utilities Portal,G,3,4,2.0,2021-04-05 15:30:00,67.0
2021-04-05 15:44:31,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-05 15:44:31,52.0
2021-04-05 15:59:01,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-05 15:59:01,89.0
2021-04-05 16:13:32,Intelligence Email File Writing,G,3,4,2.0,2021-04-05 16:13:32,29.0
2021-04-05 16:28:02,Intelligence Email File Writing,G,3,4,2.0,2021-04-05 16:28:02,2.0
2021-04-05 16:42:33, Social News,N,2,3,1.0,2021-04-05 16:42:33,19.0
2021-04-05 16:57:04,Intelligence Email File Writing,G,3,4,2.0,2021-04-05 16:57:04,19.0
2021-04-05 17:11:34,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-05 17:11:34,31.0
2021-04-05 17:26:05,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-05 17:26:05,17.0
2021-04-05 17:40:35,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-05 17:40:35,17.0
2021-04-05 17:55:06,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-05 17:55:06,4.0
2021-04-05 18:09:37,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-05 18:09:37,95.0
2021-04-05 18:24:07, Social News,N,2,3,1.0,2021-04-05 18:24:07,0.0
2021-04-05 18:38:38, Social News,P,1,3,0.5,2021-04-05 18:38:38,37.0
2021-04-05 18:53:08,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-05 18:53:08,12.0
2021-04-05 19:07:39,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-05 19:07:39,51.0
2021-04-05 19:22:10,Calendar Email Utilities Utliities,G,3,4,2.0,2021-04-05 19:22:10,81.0
2021-04-05 19:36:40,Utilities Shopping News,P,1,3,0.5,2021-04-05 19:36:40,98.0
2021-04-05 19:51:11,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-05 19:51:11,16.0
2021-04-05 20:05:41,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2021-04-05 20:05:41,29.0
2021-04-05 20:20:12, Social News,N,2,3,1.0,2021-04-05 20:20:12,37.0
2021-04-05 20:34:43,Intelligence Email File Writing,G,3,4,2.0,2021-04-05 20:34:43,77.0
2021-04-05 20:49:13,News Shopping  Browsers Social ,N,2,6,2.0,2021-04-05 20:49:13,62.0
2021-04-05 21:03:44,Utilities News Social,P,1,3,0.5,2021-04-05 21:03:44,92.0
2021-04-05 21:18:14,Utilities News Social,P,1,3,0.5,2021-04-05 21:18:14,76.0
2021-04-05 21:32:45, Social News,P,1,3,0.5,2021-04-05 21:32:45,72.0
2021-04-05 21:47:16,Utilities News Social,N,2,3,1.0,2021-04-05 21:47:16,74.0
2021-04-05 22:01:46,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2021-04-05 22:01:46,100.0
2021-04-05 22:16:17, Social News,P,1,3,0.5,2021-04-05 22:16:17,3.0
2021-04-05 22:30:47,Utilities News Social,N,2,3,1.0,2021-04-05 22:30:47,23.0
2021-04-05 22:45:18,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-05 22:45:18,51.0
2021-04-05 22:59:49,Utilities News Social,P,1,3,0.5,2021-04-05 22:59:49,113.0
2021-04-05 23:14:19,Utilities Photos Music Social News ,N,2,6,2.0,2021-04-05 23:14:19,168.0
2021-04-05 23:28:50, Social News,N,2,3,1.0,2021-04-05 23:28:50,150.0
2021-04-05 23:43:20,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-05 23:43:20,41.0
2021-04-05 23:57:51,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-05 23:57:51,208.0
2021-04-06 00:12:22,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-06 00:12:22,78.0
2021-04-06 00:26:52, Social News,N,2,3,1.0,2021-04-06 00:26:52,31.0
2021-04-06 00:41:23,Message NMU Portal Email Writing,G,3,5,2.5,2021-04-06 00:41:23,92.0
2021-04-06 00:55:53,News Shopping  Browsers Social ,P,1,6,1.0,2021-04-06 00:55:53,56.0
