start_timestamp,sequence,cat,class_product,size,class_weight,seconds
2021-02-28 16:23:49,News Shopping  Browsers Social,N,2,6,2,23
2021-02-28 16:38:19,Utilities Shopping News,N,2,3,1,16
2021-02-28 16:52:50,Utilities Photos Music Social News,P,1,6,1,133
2021-02-28 17:07:20,Utilities News Social,P,1,3,0.5,104
2021-02-28 17:21:51,Utilities News Social,N,2,3,1,88
2021-02-28 17:36:22,Intelligence Email File Writing,G,3,4,2,83
2021-02-28 17:50:52,News Shopping  Browsers Social,N,2,6,2,150
2021-02-28 18:05:23,Utilities Shopping News,N,2,3,1,79
2021-02-28 18:19:53,Search Shopping Social Utilities,P,1,4,0.6666666667,166
2021-02-28 18:34:24,Utilities Shopping News,P,1,3,0.5,240
2021-02-28 18:48:55,Utilities News Social,P,1,3,0.5,90
2021-02-28 19:03:25,Social News,N,2,3,1,31
2021-02-28 19:17:56,Utilities Shopping News,P,1,3,0.5,11
2021-02-28 19:32:26,Intelligence Email File Writing,G,3,4,2,187
2021-02-28 19:46:57,Utilities Shopping News,N,2,3,1,145
2021-02-28 20:01:28,Utilities News Social,N,2,3,1,16
2021-02-28 20:15:58,Utilities Photos Music Social News,N,2,6,2,74
2021-02-28 20:30:29,Utilities Shopping News,P,1,3,0.5,196
2021-02-28 20:44:59,Intelligence Email File Writing,G,3,4,2,106
2021-02-28 20:59:30,Utilities Shopping News,N,2,3,1,63
2021-02-28 21:14:01,Message NMU Portal Email Writing,G,3,5,2.5,189
2021-02-28 21:28:31,Message NMU Portal Email Writing,G,3,5,2.5,33
2021-02-28 21:43:02,Calendar Email Utilities Utliities,G,3,4,2,10
2021-02-28 21:57:32,Message NMU Portal Email Writing,G,3,5,2.5,32
2021-02-28 22:12:03,Social News,P,1,3,0.5,70
2021-02-28 22:26:34,Intelligence Email File Writing,G,3,4,2,107
2021-02-28 22:41:04,Social News,N,2,3,1,12
2021-02-28 22:55:35,Calendar Email Utilities Portal,G,3,4,2,8
2021-02-28 23:10:05,Presentation Meeting Email Project Email Utilities,G,3,6,3,85
2021-02-28 23:24:36,Social News,N,2,3,1,192
2021-02-28 23:39:07,Social News,N,2,3,1,23
2021-02-28 23:53:37,Utilities Shopping News,N,2,3,1,57
2021-03-01 00:08:08,Social News,P,1,3,0.5,129
2021-03-01 00:22:38,News Shopping  Browsers Social,P,1,6,1,80
2021-03-01 00:37:09,Utilities News Social,N,2,3,1,40
2021-03-01 00:51:40,Utilities News Social,N,2,3,1,15
2021-03-01 01:06:10,Utilities News Social,P,1,3,0.5,62
2021-03-01 01:20:41,Utilities News Social,N,2,3,1,128
2021-03-01 01:35:11,News Shopping  Browsers Social,P,1,6,1,196
2021-03-01 01:49:42,Utilities News Social,P,1,3,0.5,30
2021-03-01 02:04:13,Utilities Photos Music Social News,P,1,6,1,1
2021-03-01 02:18:43,Message NMU Portal Email Writing,G,3,5,2.5,101
2021-03-01 02:33:14,Utilities Shopping News,P,1,3,0.5,5
2021-03-01 02:47:44,Presentation Meeting Email Project Email Utilities,G,3,6,3,65
2021-03-01 03:02:15,Social News,N,2,3,1,58
2021-03-01 03:16:46,Message NMU Portal Email Writing,G,3,5,2.5,80
2021-03-01 03:31:16,Social News,P,1,3,0.5,109
2021-03-01 03:45:47,Utilities News Social,N,2,3,1,0
2021-03-01 04:00:17,Utilities Shopping News,N,2,3,1,71
2021-03-01 04:14:48,News Shopping  Browsers Social,N,2,6,2,146
2021-03-01 04:29:19,Message NMU Portal Email Writing,G,3,5,2.5,44
2021-03-01 04:43:49,Presentation Meeting Email Project Email Utilities,G,3,6,3,33
2021-03-01 04:58:20,Calendar Email Utilities Portal,G,3,4,2,49
2021-03-01 05:12:50,Utilities News Social,N,2,3,1,41
2021-03-01 05:27:21,Presentation Meeting Email Project Email Utilities,G,3,6,3,152
2021-03-01 05:41:52,Social News,N,2,3,1,56
2021-03-01 05:56:22,Presentation Meeting Email Project Email Utilities,G,3,6,3,51
2021-03-01 06:10:53,Utilities Shopping News,P,1,3,0.5,114
2021-03-01 06:25:23,Intelligence Email File Writing,G,3,4,2,55
2021-03-01 06:39:54,Calendar Email Utilities Utliities,G,3,4,2,55
2021-03-01 06:54:25,Social News,N,2,3,1,77
2021-03-01 07:08:55,Utilities Shopping News,N,2,3,1,38
2021-03-01 07:23:26,Utilities Photos Music Social News,P,1,6,1,74
2021-03-01 07:37:56,Utilities News Social,N,2,3,1,91
2021-03-01 07:52:27,Utilities Shopping News,P,1,3,0.5,46
2021-03-01 08:06:58,Utilities Shopping News,P,1,3,0.5,126
2021-03-01 08:21:28,Presentation Meeting Email Project Email Utilities,G,3,6,3,71
2021-03-01 08:35:59,Utilities Shopping News,N,2,3,1,31
2021-03-01 08:50:29,Message NMU Portal Email Writing,G,3,5,2.5,1
2021-03-01 09:05:00,Message NMU Portal Email Writing,G,3,5,2.5,150
2021-03-01 09:19:31,Message NMU Portal Email Writing,G,3,5,2.5,106
2021-03-01 09:34:01,News Shopping  Browsers Social,N,2,6,2,9
2021-03-01 09:48:32,Utilities News Social,P,1,3,0.5,47
2021-03-01 10:03:02,Message NMU Portal Email Writing,G,3,5,2.5,104
2021-03-01 10:17:33,Utilities Photos Music Social News,P,1,6,1,73
2021-03-01 10:32:04,Utilities News Social,N,2,3,1,26
2021-03-01 10:46:34,Utilities Photos Music Social News,N,2,6,2,151
2021-03-01 11:01:05,Social News,N,2,3,1,159
2021-03-01 11:15:35,Message NMU Portal Email Writing,G,3,5,2.5,252
2021-03-01 11:30:06,Utilities Shopping News,P,1,3,0.5,31
2021-03-01 11:44:37,Utilities News Social,P,1,3,0.5,58
2021-03-01 11:59:07,Utilities News Social,N,2,3,1,133
2021-03-01 12:13:38,Search Shopping Social Utilities,N,2,4,1.333333333,77
2021-03-01 12:28:08,Message NMU Portal Email Writing,G,3,5,2.5,8
2021-03-01 12:42:39,Utilities Shopping News,P,1,3,0.5,77
2021-03-01 12:57:10,Search Shopping Social Utilities,P,1,4,0.6666666667,107
2021-03-01 13:11:40,Social News,N,2,3,1,131
2021-03-01 13:26:11,Calendar Email Utilities Utliities,G,3,4,2,122
2021-03-01 13:40:41,Message NMU Portal Email Writing,G,3,5,2.5,71
2021-03-01 13:55:12,Social News,P,1,3,0.5,56
2021-03-01 14:09:43,Calendar Email Utilities Portal,G,3,4,2,104
2021-03-01 14:24:13,Utilities Photos Music Social News,N,2,6,2,12
2021-03-01 14:38:44,Calendar Email Utilities Utliities,G,3,4,2,96
2021-03-01 14:53:14,Message NMU Portal Email Writing,G,3,5,2.5,52
2021-03-01 15:07:45,Social News,P,1,3,0.5,46
2021-03-01 15:22:16,Social News,P,1,3,0.5,0
2021-03-01 15:36:46,Spreadsheet Utilities Browsers Email,G,3,5,2.5,121
2021-03-01 15:51:17,Utilities Photos Music Social News,N,2,6,2,130
2021-03-01 16:05:47,Utilities Shopping News,N,2,3,1,3
2021-03-01 16:20:18,Search Shopping Social Utilities,N,2,4,1.333333333,86
2021-03-01 16:34:49,Utilities Shopping News,P,1,3,0.5,40
2021-03-01 16:49:19,Utilities Shopping News,P,1,3,0.5,2
2021-03-01 17:03:50,Utilities Photos Music Social News,P,1,6,1,44
2021-03-01 17:18:20,Intelligence Email File Writing,G,3,4,2,271
2021-03-01 17:32:51,Calendar Email Utilities Utliities,G,3,4,2,21
2021-03-01 17:47:22,Utilities News Social,N,2,3,1,44
2021-03-01 18:01:52,Spreadsheet Utilities Browsers Email,G,3,5,2.5,143
2021-03-01 18:16:23,Utilities News Social,N,2,3,1,75
2021-03-01 18:30:53,Social News,N,2,3,1,52
2021-03-01 18:45:24,Message NMU Portal Email Writing,G,3,5,2.5,158
2021-03-01 18:59:55,Message NMU Portal Email Writing,G,3,5,2.5,86
2021-03-01 19:14:25,Utilities News Social,N,2,3,1,74
2021-03-01 19:28:56,News Shopping  Browsers Social,P,1,6,1,29
2021-03-01 19:43:26,Utilities News Social,N,2,3,1,185
2021-03-01 19:57:57,Utilities News Social,N,2,3,1,77
2021-03-01 20:12:28,Social News,N,2,3,1,203
2021-03-01 20:26:58,Calendar Email Utilities Portal,G,3,4,2,18
2021-03-01 20:41:29,Utilities News Social,N,2,3,1,79
2021-03-01 20:55:59,Presentation Meeting Email Project Email Utilities,G,3,6,3,23
2021-03-01 21:10:30,Utilities Shopping News,P,1,3,0.5,6
2021-03-01 21:25:01,Utilities Shopping News,N,2,3,1,109
2021-03-01 21:39:31,Utilities Shopping News,N,2,3,1,128
2021-03-01 21:54:02,Utilities Shopping News,P,1,3,0.5,126
2021-03-01 22:08:32,Intelligence Email File Writing,G,3,4,2,63
2021-03-01 22:23:03,Presentation Meeting Email Project Email Utilities,G,3,6,3,19
2021-03-01 22:37:34,Social News,N,2,3,1,135
2021-03-01 22:52:04,Intelligence Email File Writing,G,3,4,2,138
2021-03-01 23:06:35,Social News,N,2,3,1,29
2021-03-01 23:21:05,Utilities Shopping News,N,2,3,1,76
2021-03-01 23:35:36,News Shopping  Browsers Social,N,2,6,2,171
2021-03-01 23:50:07,Message NMU Portal Email Writing,G,3,5,2.5,60
2021-03-02 00:04:37,Utilities News Social,N,2,3,1,170
2021-03-02 00:19:08,Utilities News Social,N,2,3,1,22
2021-03-02 00:33:38,Utilities Shopping News,N,2,3,1,50
2021-03-02 00:48:09,Intelligence Email File Writing,G,3,4,2,245
2021-03-02 01:02:40,Utilities News Social,P,1,3,0.5,10
2021-03-02 01:17:10,Search Shopping Social Utilities,N,2,4,1.333333333,87
2021-03-02 01:31:41,Utilities News Social,N,2,3,1,149
2021-03-02 01:46:11,Presentation Meeting Email Project Email Utilities,G,3,6,3,72
2021-03-02 02:00:42,Social News,N,2,3,1,81
2021-03-02 02:15:13,Utilities Shopping News,P,1,3,0.5,9
2021-03-02 02:29:43,Spreadsheet Utilities Browsers Email,G,3,5,2.5,157
2021-03-02 02:44:14,News Shopping  Browsers Social,N,2,6,2,54
2021-03-02 02:58:44,Search Shopping Social Utilities,N,2,4,1.333333333,120
2021-03-02 03:13:15,Utilities News Social,N,2,3,1,20
2021-03-02 03:27:46,Utilities News Social,N,2,3,1,1
2021-03-02 03:42:16,Intelligence Email File Writing,G,3,4,2,58
2021-03-02 03:56:47,Message NMU Portal Email Writing,G,3,5,2.5,40
2021-03-02 04:11:17,Intelligence Email File Writing,G,3,4,2,32
2021-03-02 04:25:48,Utilities Shopping News,P,1,3,0.5,240
2021-03-02 04:40:19,Search Shopping Social Utilities,P,1,4,0.6666666667,27
2021-03-02 04:54:49,News Shopping  Browsers Social,P,1,6,1,100
2021-03-02 05:09:20,Utilities Shopping News,N,2,3,1,51
2021-03-02 05:23:50,Social News,P,1,3,0.5,128
2021-03-02 05:38:21,Search Shopping Social Utilities,N,2,4,1.333333333,1
2021-03-02 05:52:52,Utilities Photos Music Social News,N,2,6,2,187
2021-03-02 06:07:22,Utilities News Social,P,1,3,0.5,17
2021-03-02 06:21:53,News Shopping  Browsers Social,P,1,6,1,139
2021-03-02 06:36:23,News Shopping  Browsers Social,P,1,6,1,123
2021-03-02 06:50:54,Utilities News Social,N,2,3,1,17
2021-03-02 07:05:25,Social News,P,1,3,0.5,90
2021-03-02 07:19:55,Presentation Meeting Email Project Email Utilities,G,3,6,3,22
2021-03-02 07:34:26,Utilities News Social,N,2,3,1,49
2021-03-02 07:48:56,Message NMU Portal Email Writing,G,3,5,2.5,24
2021-03-02 08:03:27,Intelligence Email File Writing,G,3,4,2,56
2021-03-02 08:17:58,Utilities News Social,N,2,3,1,90
2021-03-02 08:32:28,Intelligence Email File Writing,G,3,4,2,163
2021-03-02 08:46:59,Utilities News Social,N,2,3,1,94
2021-03-02 09:01:29,Utilities Shopping News,P,1,3,0.5,19
2021-03-02 09:16:00,Message NMU Portal Email Writing,G,3,5,2.5,21
2021-03-02 09:30:31,News Shopping  Browsers Social,N,2,6,2,31
2021-03-02 09:45:01,Spreadsheet Utilities Browsers Email,G,3,5,2.5,63
2021-03-02 09:59:32,Utilities News Social,N,2,3,1,87
2021-03-02 10:14:02,Presentation Meeting Email Project Email Utilities,G,3,6,3,28
2021-03-02 10:28:33,Calendar Email Utilities Utliities,G,3,4,2,22
2021-03-02 10:43:04,Calendar Email Utilities Utliities,G,3,4,2,13
2021-03-02 10:57:34,Message NMU Portal Email Writing,G,3,5,2.5,20
2021-03-02 11:12:05,Presentation Meeting Email Project Email Utilities,G,3,6,3,47
2021-03-02 11:26:35,Social News,N,2,3,1,80
2021-03-02 11:41:06,Utilities Shopping News,P,1,3,0.5,24
2021-03-02 11:55:37,News Shopping  Browsers Social,N,2,6,2,20
2021-03-02 12:10:07,Intelligence Email File Writing,G,3,4,2,37
2021-03-02 12:24:38,Utilities Photos Music Social News,N,2,6,2,109
2021-03-02 12:39:08,Utilities Shopping News,N,2,3,1,97
2021-03-02 12:53:39,Social News,N,2,3,1,151
2021-03-02 13:08:10,Presentation Meeting Email Project Email Utilities,G,3,6,3,168
2021-03-02 13:22:40,Search Shopping Social Utilities,P,1,4,0.6666666667,43
2021-03-02 13:37:11,Utilities Shopping News,P,1,3,0.5,118
2021-03-02 13:51:41,Spreadsheet Utilities Browsers Email,G,3,5,2.5,84
2021-03-02 14:06:12,Utilities Shopping News,P,1,3,0.5,86
2021-03-02 14:20:43,Utilities Shopping News,N,2,3,1,20
2021-03-02 14:35:13,Intelligence Email File Writing,G,3,4,2,89
2021-03-02 14:49:44,Social News,N,2,3,1,112
2021-03-02 15:04:14,Message NMU Portal Email Writing,G,3,5,2.5,89
2021-03-02 15:18:45,Message NMU Portal Email Writing,G,3,5,2.5,55
2021-03-02 15:33:16,Utilities News Social,N,2,3,1,46
2021-03-02 15:47:46,Utilities Photos Music Social News,P,1,6,1,8
2021-03-02 16:02:17,Utilities Photos Music Social News,N,2,6,2,51
2021-03-02 16:16:47,Calendar Email Utilities Utliities,G,3,4,2,51
2021-03-02 16:31:18,Social News,N,2,3,1,7
2021-03-02 16:45:49,Calendar Email Utilities Portal,G,3,4,2,41
2021-03-02 17:00:19,Utilities Shopping News,P,1,3,0.5,62
2021-03-02 17:14:50,Social News,P,1,3,0.5,13
2021-03-02 17:29:20,Utilities Shopping News,N,2,3,1,5
2021-03-02 17:43:51,Social News,N,2,3,1,86
2021-03-02 17:58:22,Calendar Email Utilities Portal,G,3,4,2,65
2021-03-02 18:12:52,Presentation Meeting Email Project Email Utilities,G,3,6,3,106
2021-03-02 18:27:23,Calendar Email Utilities Portal,G,3,4,2,45
2021-03-02 18:41:53,Utilities Shopping News,N,2,3,1,142
2021-03-02 18:56:24,Calendar Email Utilities Utliities,G,3,4,2,18
2021-03-02 19:10:55,Utilities Shopping News,P,1,3,0.5,95
2021-03-02 19:25:25,Utilities Shopping News,N,2,3,1,92
2021-03-02 19:39:56,Intelligence Email File Writing,G,3,4,2,39
2021-03-02 19:54:26,Social News,P,1,3,0.5,7
2021-03-02 20:08:57,Social News,P,1,3,0.5,54
2021-03-02 20:23:28,Utilities News Social,P,1,3,0.5,31
2021-03-02 20:37:58,Spreadsheet Utilities Browsers Email,G,3,5,2.5,27
2021-03-02 20:52:29,Search Shopping Social Utilities,P,1,4,0.6666666667,41
2021-03-02 21:06:59,Calendar Email Utilities Utliities,G,3,4,2,22
2021-03-02 21:21:30,Spreadsheet Utilities Browsers Email,G,3,5,2.5,57
2021-03-02 21:36:01,Utilities News Social,N,2,3,1,76
2021-03-02 21:50:31,Social News,N,2,3,1,25
2021-03-02 22:05:02,Message NMU Portal Email Writing,G,3,5,2.5,106
2021-03-02 22:19:32,Utilities Shopping News,P,1,3,0.5,125
2021-03-02 22:34:03,Social News,N,2,3,1,140
2021-03-02 22:48:34,Utilities News Social,N,2,3,1,1
2021-03-02 23:03:04,Utilities Photos Music Social News,N,2,6,2,66
2021-03-02 23:17:35,News Shopping  Browsers Social,P,1,6,1,95
2021-03-02 23:32:05,News Shopping  Browsers Social,N,2,6,2,75
2021-03-02 23:46:36,Presentation Meeting Email Project Email Utilities,G,3,6,3,143
2021-03-03 00:01:07,Utilities Shopping News,P,1,3,0.5,57
2021-03-03 00:15:37,Utilities Shopping News,N,2,3,1,208
2021-03-03 00:30:08,Utilities News Social,P,1,3,0.5,143
2021-03-03 00:44:38,Utilities News Social,N,2,3,1,61
2021-03-03 00:59:09,Intelligence Email File Writing,G,3,4,2,57
2021-03-03 01:13:40,Utilities Shopping News,P,1,3,0.5,24
2021-03-03 01:28:10,Calendar Email Utilities Utliities,G,3,4,2,67
2021-03-03 01:42:41,News Shopping  Browsers Social,P,1,6,1,103
2021-03-03 01:57:11,Utilities Shopping News,N,2,3,1,26
2021-03-03 02:11:42,Message NMU Portal Email Writing,G,3,5,2.5,73
2021-03-03 02:26:13,Spreadsheet Utilities Browsers Email,G,3,5,2.5,1
2021-03-03 02:40:43,Presentation Meeting Email Project Email Utilities,G,3,6,3,151
2021-03-03 02:55:14,Utilities Photos Music Social News,N,2,6,2,118
2021-03-03 03:09:44,Utilities Shopping News,P,1,3,0.5,19
2021-03-03 03:24:15,Message NMU Portal Email Writing,G,3,5,2.5,116
2021-03-03 03:38:46,Utilities News Social,N,2,3,1,41
2021-03-03 03:53:16,Social News,N,2,3,1,32
2021-03-03 04:07:47,Intelligence Email File Writing,G,3,4,2,108
2021-03-03 04:22:17,Message NMU Portal Email Writing,G,3,5,2.5,53
2021-03-03 04:36:48,Utilities News Social,P,1,3,0.5,172
2021-03-03 04:51:19,Presentation Meeting Email Project Email Utilities,G,3,6,3,40
2021-03-03 05:05:49,Message NMU Portal Email Writing,G,3,5,2.5,50
2021-03-03 05:20:20,Utilities News Social,N,2,3,1,19
2021-03-03 05:34:50,Presentation Meeting Email Project Email Utilities,G,3,6,3,23
2021-03-03 05:49:21,Utilities News Social,P,1,3,0.5,150
2021-03-03 06:03:52,Message NMU Portal Email Writing,G,3,5,2.5,48
2021-03-03 06:18:22,Presentation Meeting Email Project Email Utilities,G,3,6,3,59
2021-03-03 06:32:53,Social News,N,2,3,1,54
2021-03-03 06:47:23,Utilities News Social,N,2,3,1,26
2021-03-03 07:01:54,Utilities News Social,N,2,3,1,132
2021-03-03 07:16:25,Search Shopping Social Utilities,N,2,4,1.333333333,12
2021-03-03 07:30:55,Presentation Meeting Email Project Email Utilities,G,3,6,3,27
2021-03-03 07:45:26,Utilities Shopping News,N,2,3,1,89
2021-03-03 07:59:56,Intelligence Email File Writing,G,3,4,2,35
2021-03-03 08:14:27,Utilities News Social,N,2,3,1,86
2021-03-03 08:28:58,Intelligence Email File Writing,G,3,4,2,22
2021-03-03 08:43:28,Calendar Email Utilities Utliities,G,3,4,2,30
2021-03-03 08:57:59,Message NMU Portal Email Writing,G,3,5,2.5,29
2021-03-03 09:12:29,Message NMU Portal Email Writing,G,3,5,2.5,96
2021-03-03 09:27:00,Utilities Shopping News,P,1,3,0.5,67
2021-03-03 09:41:31,Search Shopping Social Utilities,N,2,4,1.333333333,106
2021-03-03 09:56:01,Search Shopping Social Utilities,N,2,4,1.333333333,30
2021-03-03 10:10:32,Utilities News Social,P,1,3,0.5,7
2021-03-03 10:25:02,Utilities Shopping News,P,1,3,0.5,225
2021-03-03 10:39:33,Intelligence Email File Writing,G,3,4,2,64
2021-03-03 10:54:04,Utilities Photos Music Social News,P,1,6,1,105
2021-03-03 11:08:34,Utilities Shopping News,P,1,3,0.5,74
2021-03-03 11:23:05,Utilities News Social,N,2,3,1,83
2021-03-03 11:37:35,Utilities Shopping News,N,2,3,1,75
2021-03-03 11:52:06,Utilities Shopping News,P,1,3,0.5,159
2021-03-03 12:06:37,Calendar Email Utilities Utliities,G,3,4,2,82
2021-03-03 12:21:07,Utilities Shopping News,P,1,3,0.5,15
2021-03-03 12:35:38,News Shopping  Browsers Social,P,1,6,1,11
2021-03-03 12:50:08,Utilities News Social,P,1,3,0.5,20
2021-03-03 13:04:39,Message NMU Portal Email Writing,G,3,5,2.5,68
2021-03-03 13:19:10,Search Shopping Social Utilities,P,1,4,0.6666666667,76
2021-03-03 13:33:40,Search Shopping Social Utilities,P,1,4,0.6666666667,40
2021-03-03 13:48:11,Utilities Shopping News,N,2,3,1,18
2021-03-03 14:02:41,Calendar Email Utilities Portal,G,3,4,2,73
2021-03-03 14:17:12,Presentation Meeting Email Project Email Utilities,G,3,6,3,46
2021-03-03 14:31:43,Calendar Email Utilities Utliities,G,3,4,2,213
2021-03-03 14:46:13,Utilities Shopping News,N,2,3,1,1
2021-03-03 15:00:44,News Shopping  Browsers Social,N,2,6,2,20
2021-03-03 15:15:14,News Shopping  Browsers Social,N,2,6,2,24
2021-03-03 15:29:45,Social News,N,2,3,1,201
2021-03-03 15:44:16,Utilities Shopping News,N,2,3,1,83
2021-03-03 15:58:46,Intelligence Email File Writing,G,3,4,2,105
2021-03-03 16:13:17,Search Shopping Social Utilities,N,2,4,1.333333333,29
2021-03-03 16:27:47,Social News,P,1,3,0.5,103
2021-03-03 16:42:18,Utilities Shopping News,N,2,3,1,45
2021-03-03 16:56:49,Presentation Meeting Email Project Email Utilities,G,3,6,3,120
2021-03-03 17:11:19,Intelligence Email File Writing,G,3,4,2,30
2021-03-03 17:25:50,Spreadsheet Utilities Browsers Email,G,3,5,2.5,9
2021-03-03 17:40:20,News Shopping  Browsers Social,N,2,6,2,66
2021-03-03 17:54:51,Utilities News Social,N,2,3,1,83
2021-03-03 18:09:22,Utilities Shopping News,P,1,3,0.5,13
2021-03-03 18:23:52,Intelligence Email File Writing,G,3,4,2,98
2021-03-03 18:38:23,Utilities News Social,P,1,3,0.5,35
2021-03-03 18:52:53,News Shopping  Browsers Social,P,1,6,1,95
2021-03-03 19:07:24,Utilities News Social,N,2,3,1,272
2021-03-03 19:21:55,Calendar Email Utilities Portal,G,3,4,2,151
2021-03-03 19:36:25,Presentation Meeting Email Project Email Utilities,G,3,6,3,31
2021-03-03 19:50:56,Social News,P,1,3,0.5,76
2021-03-03 20:05:26,Calendar Email Utilities Portal,G,3,4,2,68
2021-03-03 20:19:57,Social News,N,2,3,1,34
2021-03-03 20:34:28,Calendar Email Utilities Portal,G,3,4,2,61
2021-03-03 20:48:58,Utilities Photos Music Social News,N,2,6,2,114
2021-03-03 21:03:29,Search Shopping Social Utilities,P,1,4,0.6666666667,89
2021-03-03 21:17:59,Search Shopping Social Utilities,P,1,4,0.6666666667,103
2021-03-03 21:32:30,Utilities News Social,P,1,3,0.5,41
2021-03-03 21:47:01,Message NMU Portal Email Writing,G,3,5,2.5,30
2021-03-03 22:01:31,Utilities News Social,N,2,3,1,14
2021-03-03 22:16:02,News Shopping  Browsers Social,P,1,6,1,8
2021-03-03 22:30:32,Message NMU Portal Email Writing,G,3,5,2.5,37
2021-03-03 22:45:03,News Shopping  Browsers Social,N,2,6,2,9
2021-03-03 22:59:34,Utilities Shopping News,N,2,3,1,91
2021-03-03 23:14:04,Spreadsheet Utilities Browsers Email,G,3,5,2.5,40
2021-03-03 23:28:35,Utilities Shopping News,N,2,3,1,77
2021-03-03 23:43:05,Utilities Shopping News,P,1,3,0.5,61
2021-03-03 23:57:36,Intelligence Email File Writing,G,3,4,2,12
2021-03-04 00:12:07,Presentation Meeting Email Project Email Utilities,G,3,6,3,69
